trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
5102,False,"{'a': 0.9, 'e': 0.006069052983725418}",20,5,25.91610648331112,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5103,False,"{'a': 0.9, 'e': 0.006062983930741693}",20,13,9.96248222749635,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5104,False,"{'a': 0.9, 'e': 0.006056920946810951}",20,15,11.415288638325784,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5105,False,"{'a': 0.9, 'e': 0.00605086402586414}",25,9,32.101637911586685,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5106,False,"{'a': 0.9, 'e': 0.006044813161838276}",20,0,36.76885664644766,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5107,False,"{'a': 0.9, 'e': 0.0060387683486764375}",30,4,42.6944339686196,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
5108,False,"{'a': 0.9, 'e': 0.006032729580327761}",20,8,21.45825242238518,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5109,False,"{'a': 0.9, 'e': 0.006026696850747433}",30,8,37.74210022552101,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5110,False,"{'a': 0.9, 'e': 0.006020670153896686}",20,8,23.125814975549375,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5111,False,"{'a': 0.9, 'e': 0.006014649483742789}",25,7,35.60736488965912,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5112,False,"{'a': 0.9, 'e': 0.006008634834259046}",20,1,32.725177078951866,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5113,False,"{'a': 0.9, 'e': 0.006002626199424787}",30,20,20.2836641596465,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5114,False,"{'a': 0.9, 'e': 0.0059966235732253625}",20,11,15.857977760471297,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5115,False,"{'a': 0.9, 'e': 0.005990626949652137}",20,16,8.45381178848558,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5116,False,"{'a': 0.9, 'e': 0.005984636322702485}",20,8,24.31540881166526,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5117,False,"{'a': 0.9, 'e': 0.005978651686379783}",20,12,14.152064705263227,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5118,False,"{'a': 0.9, 'e': 0.005972673034693403}",20,13,12.291716284004174,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5119,False,"{'a': 0.9, 'e': 0.005966700361658709}",30,14,29.434187554270878,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5120,False,"{'a': 0.9, 'e': 0.005960733661297051}",20,13,14.541652676419247,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5121,False,"{'a': 0.9, 'e': 0.0059547729276357535}",35,20,26.357012222135697,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5122,False,"{'a': 0.9, 'e': 0.005948818154708118}",25,13,23.292253162558087,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5123,False,"{'a': 0.9, 'e': 0.00594286933655341}",25,14,22.54837166628404,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5124,False,"{'a': 0.9, 'e': 0.005936926467216856}",30,21,4.682071590277896,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
5125,False,"{'a': 0.9, 'e': 0.00593098954074964}",20,7,24.81101424118188,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5126,False,"{'a': 0.9, 'e': 0.00592505855120889}",25,7,30.56524966552879,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5127,False,"{'a': 0.9, 'e': 0.005919133492657681}",20,14,11.337309788867344,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5128,False,"{'a': 0.9, 'e': 0.005913214359165023}",25,8,32.0996063653717,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5129,False,"{'a': 0.9, 'e': 0.0059073011448058585}",20,8,21.217354903701413,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5130,False,"{'a': 0.9, 'e': 0.005901393843661053}",20,10,18.39506156730415,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5131,False,"{'a': 0.9, 'e': 0.005895492449817391}",20,16,6.274255865446701,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5132,False,"{'a': 0.9, 'e': 0.005889596957367574}",25,12,21.207608363527818,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5133,False,"{'a': 0.9, 'e': 0.005883707360410206}",20,6,29.299702707874488,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5134,False,"{'a': 0.9, 'e': 0.005877823653049796}",30,19,20.839272971064734,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5135,False,"{'a': 0.9, 'e': 0.0058719458293967465}",25,8,26.248172595544677,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5136,False,"{'a': 0.9, 'e': 0.00586607388356735}",25,15,19.15725771451148,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5137,False,"{'a': 0.9, 'e': 0.005860207809683782}",20,8,22.02055630314215,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5138,False,"{'a': 0.9, 'e': 0.0058543476018740985}",30,21,6.300711800573703,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
5139,False,"{'a': 0.9, 'e': 0.0058484932542722246}",20,16,7.506367581310183,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5140,False,"{'a': 0.9, 'e': 0.005842644761017952}",20,0,31.014269870992777,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5141,False,"{'a': 0.9, 'e': 0.005836802116256934}",30,18,24.00143536059472,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5142,False,"{'a': 0.9, 'e': 0.0058309653141406775}",20,12,15.456563902000022,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5143,False,"{'a': 0.9, 'e': 0.005825134348826536}",30,16,28.463683723324525,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5144,False,"{'a': 0.9, 'e': 0.00581930921447771}",20,16,7.549846620537249,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5145,False,"{'a': 0.9, 'e': 0.005813489905263232}",20,9,18.11318855471696,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5146,False,"{'a': 0.9, 'e': 0.005807676415357969}",20,15,9.536842512450667,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5147,False,"{'a': 0.9, 'e': 0.005801868738942611}",25,16,20.81857507276838,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5148,False,"{'a': 0.9, 'e': 0.0057960668702036686}",20,11,16.855361376795273,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5149,False,"{'a': 0.9, 'e': 0.005790270803333465}",30,21,19.934681203484786,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5150,False,"{'a': 0.9, 'e': 0.005784480532530131}",20,14,11.67970171661023,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5151,False,"{'a': 0.9, 'e': 0.005778696051997601}",20,10,17.839273308282436,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5152,False,"{'a': 0.9, 'e': 0.0057729173559456035}",25,10,20.4375136910553,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5153,False,"{'a': 0.9, 'e': 0.005767144438589658}",20,15,9.413787525015646,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5154,False,"{'a': 0.9, 'e': 0.005761377294151068}",25,14,21.870875801365912,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5155,False,"{'a': 0.9, 'e': 0.005755615916856917}",25,16,18.21022311559922,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5156,False,"{'a': 0.9, 'e': 0.00574986030094006}",25,17,13.323715109649752,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5157,False,"{'a': 0.9, 'e': 0.00574411044063912}",20,7,27.55919308865267,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5158,False,"{'a': 0.9, 'e': 0.005738366330198481}",25,15,17.039161449930315,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5159,False,"{'a': 0.9, 'e': 0.005732627963868283}",25,15,22.756491858261125,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5160,False,"{'a': 0.9, 'e': 0.005726895335904415}",20,5,28.02755555672691,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5161,False,"{'a': 0.9, 'e': 0.00572116844056851}",35,21,25.592890798313604,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5162,False,"{'a': 0.9, 'e': 0.005715447272127941}",25,13,25.449994089611938,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5163,False,"{'a': 0.9, 'e': 0.005709731824855813}",20,14,12.689713932000553,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5164,False,"{'a': 0.9, 'e': 0.0057040220930309575}",20,9,21.347290182478908,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5165,False,"{'a': 0.9, 'e': 0.0056983180709379265}",30,13,34.44457290204941,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5166,False,"{'a': 0.9, 'e': 0.005692619752866989}",20,6,25.319289501405184,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5167,False,"{'a': 0.9, 'e': 0.005686927133114122}",20,10,19.734486503532956,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5168,False,"{'a': 0.9, 'e': 0.005681240205981008}",20,15,10.420596567641887,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5169,False,"{'a': 0.9, 'e': 0.005675558965775027}",20,8,22.133240132545367,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5170,False,"{'a': 0.9, 'e': 0.005669883406809252}",20,14,13.384849462407093,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5171,False,"{'a': 0.9, 'e': 0.0056642135234024425}",20,7,23.63029993301096,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5172,False,"{'a': 0.9, 'e': 0.00565854930987904}",20,9,15.89841279832529,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5173,False,"{'a': 0.9, 'e': 0.00565289076056916}",20,6,24.834179403513623,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5174,False,"{'a': 0.9, 'e': 0.005647237869808592}",30,22,14.181512807278317,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5175,False,"{'a': 0.9, 'e': 0.005641590631938783}",20,5,26.752263992954845,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5176,False,"{'a': 0.9, 'e': 0.005635949041306845}",30,18,23.556978581544595,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5177,False,"{'a': 0.9, 'e': 0.005630313092265538}",30,8,41.103434487706195,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5178,False,"{'a': 0.9, 'e': 0.005624682779173272}",30,18,25.902808857272845,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5179,False,"{'a': 0.9, 'e': 0.005619058096394099}",20,0,34.56645825409775,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5180,False,"{'a': 0.9, 'e': 0.005613439038297705}",20,16,8.06996040257024,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5181,False,"{'a': 0.9, 'e': 0.005607825599259406}",25,14,23.285129455052175,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5182,False,"{'a': 0.9, 'e': 0.005602217773660148}",20,16,9.270984312565027,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5183,False,"{'a': 0.9, 'e': 0.005596615555886487}",30,18,20.360789038887535,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5184,False,"{'a': 0.9, 'e': 0.0055910189403306}",20,2,25.900131034078463,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5185,False,"{'a': 0.9, 'e': 0.00558542792139027}",25,6,34.620598949452116,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5186,False,"{'a': 0.9, 'e': 0.00557984249346888}",25,17,15.225250325039898,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5187,False,"{'a': 0.9, 'e': 0.005574262650975411}",25,10,25.52137342598668,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5188,False,"{'a': 0.9, 'e': 0.0055686883883244356}",25,20,8.610168308496139,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5189,False,"{'a': 0.9, 'e': 0.005563119699936111}",20,8,23.96652214843884,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5190,False,"{'a': 0.9, 'e': 0.005557556580236175}",25,9,30.632546961071537,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5191,False,"{'a': 0.9, 'e': 0.0055519990236559385}",25,8,34.34110745614592,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5192,False,"{'a': 0.9, 'e': 0.005546447024632283}",20,6,25.37923289614231,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5193,False,"{'a': 0.9, 'e': 0.005540900577607651}",20,3,29.487044747987788,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5194,False,"{'a': 0.9, 'e': 0.005535359677030043}",20,12,17.55715670531854,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5195,False,"{'a': 0.9, 'e': 0.005529824317353013}",25,3,38.36503256441816,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5196,False,"{'a': 0.9, 'e': 0.00552429449303566}",20,11,16.838886785576385,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5197,False,"{'a': 0.9, 'e': 0.005518770198542624}",25,11,26.785997043901425,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5198,False,"{'a': 0.9, 'e': 0.005513251428344082}",25,17,14.600775824272294,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5199,False,"{'a': 0.9, 'e': 0.005507738176915737}",25,19,8.720851556292065,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5200,False,"{'a': 0.9, 'e': 0.005502230438738822}",30,14,-10.120738279872342,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
5201,False,"{'a': 0.9, 'e': 0.005496728208300083}",20,15,9.535824175554216,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5202,False,"{'a': 0.9, 'e': 0.005491231480091783}",20,8,21.657849006567645,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5203,False,"{'a': 0.9, 'e': 0.005485740248611691}",30,15,26.907875926024097,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5204,False,"{'a': 0.9, 'e': 0.0054802545083630794}",25,14,23.680224773165282,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5205,False,"{'a': 0.9, 'e': 0.005474774253854717}",20,5,34.26809677576883,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5206,False,"{'a': 0.9, 'e': 0.005469299479600861}",25,4,35.29650267362145,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
5207,False,"{'a': 0.9, 'e': 0.005463830180121261}",20,0,33.97883995125633,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5208,False,"{'a': 0.9, 'e': 0.0054583663499411395}",30,23,14.37620292384511,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5209,False,"{'a': 0.9, 'e': 0.005452907983591198}",30,18,21.52126660787393,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5210,False,"{'a': 0.9, 'e': 0.005447455075607607}",30,13,33.45288312527375,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5211,False,"{'a': 0.9, 'e': 0.0054420076205319995}",35,16,29.99190470547866,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5212,False,"{'a': 0.9, 'e': 0.005436565612911467}",20,8,21.58837676924844,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5213,False,"{'a': 0.9, 'e': 0.0054311290472985555}",30,16,29.122425786488346,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5214,False,"{'a': 0.9, 'e': 0.005425697918251257}",20,6,25.868526138821952,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5215,False,"{'a': 0.9, 'e': 0.0054202722203330065}",25,7,29.52736980607273,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5216,False,"{'a': 0.9, 'e': 0.0054148519481126735}",20,12,11.845818444616736,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5217,False,"{'a': 0.9, 'e': 0.00540943709616456}",20,11,15.91694869093935,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5218,False,"{'a': 0.9, 'e': 0.005404027659068396}",20,13,14.355171468344071,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5219,False,"{'a': 0.9, 'e': 0.0053986236314093276}",20,10,16.717592877458706,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5220,False,"{'a': 0.9, 'e': 0.005393225007777918}",20,16,8.360142473950603,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5221,False,"{'a': 0.9, 'e': 0.00538783178277014}",25,15,21.442476330126148,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5222,False,"{'a': 0.9, 'e': 0.00538244395098737}",30,0,51.67451039989955,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
5223,False,"{'a': 0.9, 'e': 0.005377061507036382}",20,10,19.010159657972483,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5224,False,"{'a': 0.9, 'e': 0.005371684445529347}",25,11,29.072103803970386,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5225,False,"{'a': 0.9, 'e': 0.005366312761083817}",20,9,21.93533810474007,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5226,False,"{'a': 0.9, 'e': 0.005360946448322733}",20,6,21.713795955369495,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5227,False,"{'a': 0.9, 'e': 0.0053555855018744105}",25,13,23.531571626894436,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5228,False,"{'a': 0.9, 'e': 0.005350229916372536}",20,13,14.460475595205288,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5229,False,"{'a': 0.9, 'e': 0.005344879686456163}",30,19,20.8738491825252,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5230,False,"{'a': 0.9, 'e': 0.005339534806769707}",25,20,10.177821161991439,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5231,False,"{'a': 0.9, 'e': 0.005334195271962937}",20,11,5.676636468227849,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
5232,False,"{'a': 0.9, 'e': 0.005328861076690975}",20,11,21.552161841969777,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5233,False,"{'a': 0.9, 'e': 0.005323532215614284}",20,16,6.939331270330186,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5234,False,"{'a': 0.9, 'e': 0.00531820868339867}",20,10,17.25860986630081,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5235,False,"{'a': 0.9, 'e': 0.00531289047471527}",30,23,13.89808821213873,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5236,False,"{'a': 0.9, 'e': 0.005307577584240555}",30,11,33.729524410980346,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5237,False,"{'a': 0.9, 'e': 0.005302270006656315}",20,7,25.26180784589135,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5238,False,"{'a': 0.9, 'e': 0.0052969677366496585}",25,15,18.446871517194086,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5239,False,"{'a': 0.9, 'e': 0.005291670768913009}",20,7,26.087918151951897,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5240,False,"{'a': 0.9, 'e': 0.005286379098144096}",25,7,28.768442723008068,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5241,False,"{'a': 0.9, 'e': 0.0052810927190459515}",25,13,22.607437700377513,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5242,False,"{'a': 0.9, 'e': 0.005275811626326906}",25,8,33.274039190303,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5243,False,"{'a': 0.9, 'e': 0.005270535814700579}",25,20,10.763515929895519,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5244,False,"{'a': 0.9, 'e': 0.005265265278885878}",20,12,17.448894324458987,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5245,False,"{'a': 0.9, 'e': 0.005260000013606992}",20,14,12.260668188022798,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5246,False,"{'a': 0.9, 'e': 0.005254740013593386}",20,13,13.768182325892422,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5247,False,"{'a': 0.9, 'e': 0.0052494852735797915}",30,15,33.949477160866934,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5248,False,"{'a': 0.9, 'e': 0.005244235788306212}",25,11,30.628328805520777,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5249,False,"{'a': 0.9, 'e': 0.005238991552517906}",25,13,26.220106164393513,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5250,False,"{'a': 0.9, 'e': 0.005233752560965388}",25,17,13.611877252112656,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5251,False,"{'a': 0.9, 'e': 0.005228518808404423}",25,10,29.302751824899268,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5252,False,"{'a': 0.9, 'e': 0.005223290289596018}",20,9,16.241602946268447,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5253,False,"{'a': 0.9, 'e': 0.005218066999306423}",20,3,32.39771321821204,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5254,False,"{'a': 0.9, 'e': 0.005212848932307116}",35,15,37.535080012874005,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5255,False,"{'a': 0.9, 'e': 0.005207636083374809}",35,26,15.682870172507773,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5256,False,"{'a': 0.9, 'e': 0.005202428447291434}",25,14,22.84957405620972,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5257,False,"{'a': 0.9, 'e': 0.0051972260188441425}",25,11,25.7706985128287,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5258,False,"{'a': 0.9, 'e': 0.005192028792825298}",25,8,32.71965838387961,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5259,False,"{'a': 0.9, 'e': 0.005186836764032473}",25,11,28.428829894348148,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5260,False,"{'a': 0.9, 'e': 0.005181649927268441}",30,22,17.244170775633823,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5261,False,"{'a': 0.9, 'e': 0.005176468277341172}",20,11,19.865599736649028,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5262,False,"{'a': 0.9, 'e': 0.005171291809063831}",20,13,11.212353246553091,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5263,False,"{'a': 0.9, 'e': 0.005166120517254767}",30,12,33.258840467694725,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5264,False,"{'a': 0.9, 'e': 0.005160954396737512}",30,18,23.243500249056694,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5265,False,"{'a': 0.9, 'e': 0.005155793442340775}",20,14,9.850160837595364,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5266,False,"{'a': 0.9, 'e': 0.005150637648898434}",20,16,5.86820373592095,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5267,False,"{'a': 0.9, 'e': 0.005145487011249536}",20,11,17.696504815103555,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5268,False,"{'a': 0.9, 'e': 0.005140341524238286}",20,12,17.351582208362025,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5269,False,"{'a': 0.9, 'e': 0.005135201182714048}",30,14,30.64994115400104,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5270,False,"{'a': 0.9, 'e': 0.005130065981531333}",20,8,25.251538785310316,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5271,False,"{'a': 0.9, 'e': 0.005124935915549802}",25,13,24.572065663146397,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5272,False,"{'a': 0.9, 'e': 0.005119810979634253}",20,3,23.52140638255519,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5273,False,"{'a': 0.9, 'e': 0.005114691168654618}",30,16,25.68361368615324,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5274,False,"{'a': 0.9, 'e': 0.005109576477485963}",20,12,15.149667632243968,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5275,False,"{'a': 0.9, 'e': 0.005104466901008478}",30,12,33.75979525651221,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5276,False,"{'a': 0.9, 'e': 0.005099362434107469}",20,10,17.672665152577338,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5277,False,"{'a': 0.9, 'e': 0.005094263071673362}",20,15,9.59282201857215,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5278,False,"{'a': 0.9, 'e': 0.005089168808601688}",20,7,22.722465857249784,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5279,False,"{'a': 0.9, 'e': 0.005084079639793087}",20,13,15.985915727905269,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5280,False,"{'a': 0.9, 'e': 0.005078995560153294}",35,24,22.318380698928333,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5281,False,"{'a': 0.9, 'e': 0.00507391656459314}",30,16,27.040330762097867,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5282,False,"{'a': 0.9, 'e': 0.005068842648028547}",25,11,28.33695550923184,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5283,False,"{'a': 0.9, 'e': 0.005063773805380519}",20,9,20.975705796023643,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5284,False,"{'a': 0.9, 'e': 0.0050587100315751385}",20,13,12.751966763835624,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
